Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"MONTGOMERY CNTY MD","Local Tax-Backed","Fixed Income","532,868.30","0.18","532,868.30","465,000.00","6133404B1","US6133404B18","-","113.39","United States","-","USD","2.59","0.14","1.00","Nov 01, 2023","5.00","2.59","-","0.14","2.59","0.14","USD","Nov 19, 2014","Nov 19, 2014"
"WISCONSIN ST TRANSN REV","State Tax-Backed","Fixed Income","532,527.25","0.18","532,527.25","475,000.00","977123M88","US977123M886","-","111.74","United States","-","USD","2.31","0.15","1.00","Jul 01, 2023","5.00","2.31","-","0.15","2.31","0.15","USD","Dec 10, 2015","Dec 10, 2015"
"TENNESSEE ST SCH BD AUTH","Education","Fixed Income","532,454.45","0.18","532,454.45","465,000.00","880558JY8","US880558JY85","-","113.30","United States","-","USD","2.59","0.17","1.00","Nov 01, 2023","5.00","2.59","-","0.17","2.59","0.17","USD","Sep 21, 2017","Sep 21, 2017"
"DELAWARE TRANSN AUTH TRANSN SY","State Tax-Backed","Fixed Income","532,038.00","0.18","532,038.00","475,000.00","246428A63","US246428A632","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","May 15, 2014","May 15, 2014"
"UNIVERSITY TEX UNIV REVS","Education","Fixed Income","527,587.29","0.18","527,587.29","460,000.00","91514ADX0","US91514ADX00","-","112.43","United States","-","USD","2.38","0.11","1.00","Aug 15, 2023","5.00","2.38","-","0.11","2.38","0.11","USD","Jul 01, 2016","Jul 01, 2016"
"NEW YORK ST DORM AUTH ST PERS","State Tax-Backed","Fixed Income","526,723.78","0.18","526,723.78","470,000.00","64990FFQ2","US64990FFQ28","-","109.81","United States","-","USD","1.94","0.20","1.00","Feb 15, 2023","5.00","1.93","-","0.20","1.93","0.20","USD","Oct 13, 2017","Oct 13, 2017"
"PHOENIX ARIZ CIVIC IMPT CORP W","Utility","Fixed Income","526,437.60","0.18","526,437.60","470,000.00","71883PJN8","US71883PJN87","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Apr 15, 2014","Apr 15, 2014"
"RIVERSIDE CNTY CALIF TRANSN CO","Local Tax-Backed","Fixed Income","526,186.93","0.18","526,186.93","470,000.00","769125HF5","US769125HF55","-","111.16","United States","-","USD","2.23","0.22","1.00","Jun 01, 2023","5.00","2.23","-","0.22","2.23","0.22","USD","Apr 12, 2018","Apr 12, 2018"
"MARYLAND ST","State Tax-Backed","Fixed Income","519,091.90","0.17","519,091.90","465,000.00","574193LE6","US574193LE69","-","109.67","United States","-","USD","2.37","0.14","1.00","Aug 01, 2023","4.00","2.37","-","0.14","2.37","0.14","USD","Mar 17, 2015","Mar 17, 2015"
"MIAMI-DADE CNTY FL TRANSIT SALES S","Local Tax-Backed","Fixed Income","511,924.80","0.17","511,924.80","460,000.00","59334PFE2","US59334PFE25","-","110.91","United States","-","USD","2.31","0.47","1.00","Jul 01, 2023","5.00","2.31","-","0.47","2.31","0.47","USD","May 28, 2015","May 28, 2015"
"FLORIDA ST DEPT ENVIRONMENTAL","State Tax-Backed","Fixed Income","510,105.05","0.17","510,105.05","455,000.00","34160WXR0","US34160WXR05","-","111.74","United States","-","USD","2.31","0.15","1.00","Jul 01, 2023","5.00","2.31","-","0.15","2.31","0.15","USD","Oct 23, 2014","Oct 23, 2014"
"CONNECTICUT ST HEALTH & EDL FA","Education","Fixed Income","508,632.50","0.17","508,632.50","500,000.00","20775DFJ6","US20775DFJ63","-","101.64","United States","-","USD","2.01","0.28","1.00","Feb 07, 2023","1.10","2.00","-","0.28","2.00","0.28","USD","Jul 23, 2014","Feb 03, 2020"
"WISCONSIN ST","State Tax-Backed","Fixed Income","504,654.00","0.17","504,654.00","450,000.00","97705L3J4","US97705L3J44","-","110.94","United States","-","USD","2.14","0.15","1.00","May 01, 2023","5.00","2.15","-","0.15","2.15","0.15","USD","Nov 07, 2013","Nov 07, 2013"
"NEVADA ST HWY IMPT REV","State Tax-Backed","Fixed Income","503,604.93","0.17","503,604.93","440,000.00","641480HK7","US641480HK74","-","113.66","United States","-","USD","2.68","0.18","1.00","Dec 01, 2023","5.00","2.68","-","0.18","2.68","0.18","USD","Mar 19, 2014","Mar 19, 2014"
"SEATTLE WASH","Local Tax-Backed","Fixed Income","499,223.25","0.17","499,223.25","445,000.00","812627AG2","US812627AG29","-","110.56","United States","-","USD","2.07","0.14","1.00","Apr 01, 2023","5.00","2.06","-","0.14","2.06","0.14","USD","May 25, 2016","May 25, 2016"
"CALIFORNIA ST UNIV REV","Education","Fixed Income","498,746.35","0.17","498,746.35","435,000.00","13077CK86","US13077CK867","-","113.45","United States","-","USD","2.59","0.12","1.00","Nov 01, 2023","5.00","2.59","-","0.12","2.59","0.12","USD","Aug 20, 2014","Aug 20, 2014"
"ENERGY NORTHWEST WASH ELEC REV","Utility","Fixed Income","498,435.60","0.17","498,435.60","445,000.00","29270CX42","US29270CX426","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Mar 29, 2018","Mar 29, 2018"
"AUSTIN TEX INDPT SCH DIST","School Districts","Fixed Income","498,363.55","0.17","498,363.55","435,000.00","052430JR7","US052430JR76","-","112.11","United States","-","USD","2.34","0.16","1.00","Aug 01, 2023","5.00","2.34","-","0.16","2.34","0.16","USD","Aug 28, 2014","Aug 28, 2014"
"FLORIDA ST BRD ED PUB ED","State Tax-Backed","Fixed Income","493,696.13","0.17","493,696.13","440,000.00","34153PY51","US34153PY518","-","111.41","United States","-","USD","2.23","0.12","1.00","Jun 01, 2023","5.00","2.23","-","0.12","2.23","0.12","USD","Mar 07, 2013","Mar 07, 2013"
"NEW YORK ST DORM AUTH SALES TA","State Tax-Backed","Fixed Income","493,460.98","0.17","493,460.98","440,000.00","64990ACQ6","US64990ACQ67","-","110.30","United States","-","USD","2.01","0.15","1.00","Mar 15, 2023","5.00","2.02","-","0.15","2.02","0.15","USD","Oct 23, 2014","Oct 23, 2014"
"WISCONSIN ST","State Tax-Backed","Fixed Income","492,506.23","0.16","492,506.23","430,000.00","97705MGP4","US97705MGP41","-","113.33","United States","-","USD","2.59","0.16","1.00","Nov 01, 2023","5.00","2.59","-","0.16","2.59","0.16","USD","Jul 12, 2017","Jul 12, 2017"
"ILLINOIS ST","State Tax-Backed","Fixed Income","488,413.65","0.16","488,413.65","435,000.00","4521522V2","US4521522V27","-","110.65","United States","-","USD","2.51","0.96","1.00","Oct 01, 2023","5.00","2.50","-","0.96","2.50","0.96","USD","Sep 05, 2018","Sep 05, 2018"
"PIMA CNTY ARIZ SWR REV","Utility","Fixed Income","487,008.60","0.16","487,008.60","435,000.00","721876TC4","US721876TC49","-","111.58","United States","-","USD","2.31","0.21","1.00","Jul 01, 2023","5.00","2.31","-","0.21","2.31","0.21","USD","Jul 07, 2016","Jul 07, 2016"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","481,135.20","0.16","481,135.20","420,000.00","13063DFH6","US13063DFH61","-","112.93","United States","-","USD","2.51","0.15","1.00","Oct 01, 2023","5.00","2.51","-","0.15","2.51","0.15","USD","Mar 15, 2018","Mar 15, 2018"
"VIRGINIA ST PUB BLDG AUTH PUB","State Tax-Backed","Fixed Income","481,065.20","0.16","481,065.20","420,000.00","928172Q40","US928172Q405","-","112.08","United States","-","USD","2.34","0.17","1.00","Aug 01, 2023","5.00","2.34","-","0.17","2.34","0.17","USD","Oct 05, 2016","Oct 05, 2016"
"SPRING TEX INDPT SCH DIST","School Districts","Fixed Income","480,912.13","0.16","480,912.13","420,000.00","8500005D8","US8500005D82","-","112.24","United States","-","USD","2.38","0.18","1.00","Aug 15, 2023","5.00","2.38","-","0.18","2.38","0.18","USD","Feb 15, 2017","Feb 15, 2017"
"KANSAS ST DEPT TRANSN HWY REV","State Tax-Backed","Fixed Income","480,516.40","0.16","480,516.40","420,000.00","485424QB4","US485424QB42","-","112.37","United States","-","USD","2.43","0.21","1.00","Sep 01, 2023","5.00","2.43","-","0.21","2.43","0.21","USD","Sep 16, 2015","Sep 16, 2015"
"CALIFORNIA ST DEPT WTR RES CEN","Utility","Fixed Income","475,368.67","0.16","475,368.67","415,000.00","13067WNN8","US13067WNN82","-","113.76","United States","-","USD","2.68","0.15","1.00","Dec 01, 2023","5.00","2.68","-","0.15","2.68","0.15","USD","Dec 19, 2017","Dec 19, 2017"
"HARRIS CNTY TEX MET TRAN AUTH","Local Tax-Backed","Fixed Income","474,524.37","0.16","474,524.37","415,000.00","41422EHD8","US41422EHD85","-","113.12","United States","-","USD","2.59","0.23","1.00","Nov 01, 2023","5.00","2.59","-","0.23","2.59","0.23","USD","Nov 08, 2017","Nov 08, 2017"
"DISTRICT COLUMBIA","State Tax-Backed","Fixed Income","459,625.03","0.15","459,625.03","410,000.00","25476FRZ3","US25476FRZ35","-","111.31","United States","-","USD","2.23","0.16","1.00","Jun 01, 2023","5.00","2.23","-","0.16","2.23","0.16","USD","Jun 23, 2016","Jun 23, 2016"
"MISSOURI ST HWYS & TRANS COMMN","Transportation","Fixed Income","459,402.27","0.15","459,402.27","410,000.00","60636WSF3","US60636WSF31","-","110.84","United States","-","USD","2.14","0.19","1.00","May 01, 2023","5.00","2.14","-","0.19","2.14","0.19","USD","May 13, 2019","May 13, 2019"
"CALIFORNIA ST PUB WKS BRD LEAS","State Tax-Backed","Fixed Income","457,966.67","0.15","457,966.67","400,000.00","13068LM77","US13068LM772","-","112.45","United States","-","USD","2.43","0.18","1.00","Sep 01, 2023","5.00","2.43","-","0.18","2.43","0.18","USD","Oct 12, 2017","Oct 12, 2017"
"ALABAMA ST","State Tax-Backed","Fixed Income","457,553.33","0.15","457,553.33","400,000.00","010411AR7","US010411AR76","-","113.18","United States","-","USD","2.59","0.21","1.00","Nov 01, 2023","5.00","2.59","-","0.21","2.59","0.21","USD","Mar 08, 2016","Mar 08, 2016"
"DELAWARE ST","State Tax-Backed","Fixed Income","454,423.50","0.15","454,423.50","405,000.00","246381NA1","US246381NA19","-","109.75","United States","-","USD","1.90","0.14","1.00","Feb 01, 2023","5.00","1.90","-","0.14","1.90","0.14","USD","Feb 26, 2019","Feb 26, 2019"
"CALIFORNIA ST FOR PREVIOUS ISS","State Tax-Backed","Fixed Income","452,643.67","0.15","452,643.67","395,000.00","13063C5A4","US13063C5A45","-","112.14","United States","-","USD","2.34","0.15","1.00","Aug 01, 2023","5.00","2.34","-","0.15","2.34","0.15","USD","Mar 14, 2017","Mar 14, 2017"
"LOS ANGELES CALIF CMNTY COLLEG","School Districts","Fixed Income","452,537.02","0.15","452,537.02","395,000.00","54438CSX1","US54438CSX10","-","112.11","United States","-","USD","2.34","0.16","1.00","Aug 01, 2023","5.00","2.34","-","0.16","2.34","0.16","USD","Jan 08, 2015","Jan 08, 2015"
"NEW YORK N Y CITY TRANSITIONAL","Local Tax-Backed","Fixed Income","452,418.52","0.15","452,418.52","395,000.00","64971WCP3","US64971WCP32","-","113.33","United States","-","USD","2.59","0.16","1.00","Nov 01, 2023","5.00","2.59","-","0.16","2.59","0.16","USD","Feb 04, 2014","Feb 04, 2014"
"MAINE MUN BD BK TRANSN INFRAST","State Tax-Backed","Fixed Income","451,914.23","0.15","451,914.23","395,000.00","56045PDE0","US56045PDE07","-","112.37","United States","-","USD","2.43","0.21","1.00","Sep 01, 2023","5.00","2.43","-","0.21","2.43","0.21","USD","Oct 22, 2015","Oct 22, 2015"
"LOS ANGELES CNTY CALIF MET TRA","Local Tax-Backed","Fixed Income","448,514.67","0.15","448,514.67","400,000.00","54466HJE7","US54466HJE71","-","111.34","United States","-","USD","2.23","0.15","1.00","Jun 01, 2023","5.00","2.23","-","0.15","2.23","0.15","USD","Aug 27, 2020","Aug 27, 2020"
"VIRGINIA ST RES AUTH INFRASTRU","State Tax-Backed","Fixed Income","446,808.70","0.15","446,808.70","390,000.00","92818L2L5","US92818L2L54","-","113.36","United States","-","USD","2.59","0.15","1.00","Nov 01, 2023","5.00","2.59","-","0.15","2.59","0.15","USD","May 25, 2016","May 25, 2016"
"VIRGINIA ST PUB SCH AUTH SCH F","School Districts","Fixed Income","446,703.40","0.15","446,703.40","390,000.00","92818HBF7","US92818HBF73","-","112.08","United States","-","USD","2.34","0.17","1.00","Aug 01, 2023","5.00","2.34","-","0.17","2.34","0.17","USD","Feb 17, 2015","Feb 17, 2015"
"METROPOLITAN TRANSN AUTH N Y R","Transportation","Fixed Income","444,919.56","0.15","444,919.56","400,000.00","59259YF87","US59259YF878","-","110.22","United States","-","USD","2.63","1.27","1.00","Nov 15, 2023","5.00","2.61","-","1.27","2.61","1.27","USD","Jul 11, 2013","Jul 11, 2013"
"HAWAII ST","State Tax-Backed","Fixed Income","440,597.85","0.15","440,597.85","385,000.00","419792CB0","US419792CB09","-","112.82","United States","-","USD","2.51","0.19","1.00","Oct 01, 2023","5.00","2.51","-","0.19","2.51","0.19","USD","Oct 29, 2015","Oct 29, 2015"
"IOWA ST SPL OBLIG","State Tax-Backed","Fixed Income","436,911.80","0.15","436,911.80","390,000.00","46257TEA3","US46257TEA34","-","111.24","United States","-","USD","2.23","0.19","1.00","Jun 01, 2023","5.00","2.23","-","0.19","2.23","0.19","USD","Jul 28, 2016","Jul 28, 2016"
"MIAMI-DADE CNTY FLA","Local Tax-Backed","Fixed Income","436,729.80","0.15","436,729.80","390,000.00","59333FSF8","US59333FSF89","-","111.61","United States","-","USD","2.31","0.20","1.00","Jul 01, 2023","5.00","2.31","-","0.20","2.31","0.20","USD","May 11, 2016","May 11, 2016"
